transactionID,carrierID,customerID,amount,date
7239,2,502,14.22,2008-10-20 07:11:31
7240,1,703,16.43,2006-12-18 15:15:48
7241,2,732,16.88,2005-04-07 12:39:11
7242,2,811,15.31,2005-05-05 11:03:21
7243,3,698,18.33,2005-09-08 20:01:53
7244,1,524,8.0,2005-07-17 14:14:00
7245,2,386,16.54,2005-12-14 19:58:17
7246,2,154,11.0,2007-03-14 12:58:25
7247,2,525,14.32,2006-06-22 11:25:41
7248,2,854,17.71,2007-11-19 19:44:46
7249,1,289,7.72,2007-04-13 10:23:59
7250,2,180,6.46,2005-02-26 13:39:15
7251,1,565,12.66,2005-02-09 10:46:01
7252,2,70,17.53,2007-03-04 04:40:03
7253,1,378,9.41,2009-12-08 10:45:44
7254,3,998,9.54,2008-12-02 15:18:39
7255,3,206,18.69,2006-01-18 00:40:31
7256,1,81,14.21,2009-08-06 08:46:38
7257,1,89,6.34,2009-11-02 05:43:37
7258,1,269,9.74,2008-01-13 22:14:09
7259,1,369,7.74,2009-02-19 09:48:29
7260,3,29,19.01,2006-07-25 22:12:08
7261,1,990,19.71,2006-08-25 04:36:52
7262,2,566,10.21,2008-12-10 07:50:43
7263,2,531,11.45,2005-08-10 13:35:09
7264,3,628,5.69,2005-01-23 07:03:56
7265,1,172,19.13,2006-08-06 04:49:26
7266,3,316,13.52,2005-05-30 09:47:42
7267,2,986,18.85,2005-03-14 07:18:48
7268,2,955,8.19,2006-04-21 23:10:18
7269,2,879,8.0,2007-11-06 18:34:49
7270,1,653,6.26,2006-06-05 06:39:36
7271,1,426,12.25,2009-11-24 23:40:36
7272,1,806,15.63,2009-11-04 11:01:56
7273,2,741,19.65,2005-12-04 22:12:09
7274,1,46,8.03,2009-06-01 12:16:42
7275,2,660,18.37,2005-06-21 07:30:55
7276,1,550,17.96,2008-08-23 06:08:26
7277,2,3,7.89,2005-06-08 02:18:12
7278,3,141,18.51,2007-03-19 07:04:18
7279,1,461,19.0,2008-11-27 20:14:09
7280,1,232,19.68,2009-07-11 15:09:00
7281,3,880,10.34,2009-01-08 21:38:02
7282,2,415,5.29,2009-10-05 04:36:17
7283,2,811,18.01,2009-05-02 11:13:18
7284,2,246,19.14,2007-05-03 01:52:07
7285,1,74,19.12,2008-09-29 01:04:39
7286,2,703,10.75,2006-02-09 12:06:20
7287,3,920,18.67,2008-02-15 23:36:52
7288,2,840,7.65,2008-11-03 21:02:05
7289,3,492,12.86,2006-04-17 22:22:41
7290,2,625,19.71,2006-09-02 21:54:49
7291,3,80,16.45,2008-06-17 06:51:41
7292,2,262,5.68,2009-08-03 03:03:18
7293,3,273,15.55,2005-01-10 17:18:28
7294,3,997,16.1,2008-02-24 20:04:15
7295,3,856,18.31,2007-05-18 10:03:55
7296,1,250,8.67,2007-05-18 22:43:48
7297,3,822,13.66,2006-03-08 00:34:06
7298,2,825,8.01,2007-11-14 15:41:19
7299,3,719,17.32,2009-03-28 22:53:53
7300,2,899,10.49,2006-04-28 18:50:42
7301,3,82,17.34,2006-07-18 20:54:55
7302,3,437,8.18,2008-09-12 20:25:30
7303,1,765,17.89,2008-12-06 16:45:02
7304,1,642,14.28,2007-02-20 01:07:11
7305,2,300,18.21,2007-03-12 21:28:24
7306,1,425,13.19,2007-11-12 17:02:10
7307,2,316,18.76,2006-09-16 06:26:06
7308,1,664,8.02,2009-01-30 19:56:18
7309,2,741,16.96,2006-10-24 21:25:12
7310,2,959,6.34,2007-06-06 14:23:57
7311,1,592,13.84,2006-02-21 14:30:16
7312,3,495,15.57,2005-01-26 07:40:03
7313,3,285,6.09,2007-10-02 04:52:56
7314,1,183,19.92,2009-02-05 11:03:11
7315,1,215,12.35,2007-03-07 16:10:54
7316,3,420,19.04,2007-01-12 18:00:34
7317,1,576,14.31,2008-06-04 06:22:50
7318,2,28,19.2,2009-10-25 00:26:39
7319,1,204,15.68,2005-09-08 00:46:25
7320,2,899,18.27,2006-07-26 23:14:59
7321,2,63,10.37,2008-07-29 19:18:52
7322,3,255,15.6,2007-08-10 22:46:44
7323,2,153,5.77,2009-11-22 16:06:54
7324,3,945,8.08,2007-12-11 23:42:27
7325,2,955,16.93,2006-05-17 10:27:55
7326,1,695,18.12,2005-07-24 19:48:47
7327,3,423,15.36,2005-10-17 00:41:17
7328,1,999,17.72,2008-10-18 04:58:53
7329,1,802,15.7,2009-12-25 13:04:04
7330,2,179,6.94,2008-02-16 07:57:46
7331,1,482,7.94,2005-03-04 05:21:46
7332,2,681,16.69,2007-11-18 20:43:07
7333,3,447,12.14,2008-08-31 08:25:28
7334,3,895,8.72,2007-12-05 10:48:25
7335,2,167,12.73,2008-08-07 08:36:51
7336,1,660,8.93,2009-12-18 23:22:41
7337,3,129,18.35,2008-07-19 09:28:04
7338,1,132,13.07,2008-01-18 08:47:02
7339,1,85,9.97,2007-10-21 07:19:39
7340,2,650,9.54,2009-08-05 13:05:06
7341,2,444,6.61,2009-08-30 08:36:11
7342,3,581,16.65,2008-09-04 10:23:33
7343,3,363,11.09,2005-02-12 03:13:13
7344,3,657,7.17,2006-03-15 01:36:48
7345,1,501,10.55,2009-11-29 21:02:05
7346,2,462,6.7,2007-02-11 15:10:01
7347,1,110,13.85,2007-08-02 04:46:02
7348,1,40,13.33,2005-04-18 04:51:49
7349,3,263,15.21,2008-09-04 19:48:04
7350,2,775,14.66,2009-12-04 09:55:09
7351,3,429,12.37,2008-09-30 10:53:13
7352,1,40,12.71,2006-06-03 02:05:22
7353,1,422,15.68,2005-07-30 22:28:32
7354,3,625,5.35,2007-08-10 01:44:40
7355,3,753,18.79,2007-06-11 10:26:35
7356,3,629,9.25,2007-03-06 13:47:17
7357,2,40,14.47,2005-01-10 19:19:39
7358,3,970,7.88,2008-02-01 00:44:47
7359,2,587,6.53,2008-05-11 01:35:12
7360,3,635,9.41,2007-09-24 05:34:57
7361,1,993,15.18,2005-01-26 22:19:58
7362,3,919,15.62,2008-10-10 08:14:15
7363,3,272,5.54,2006-01-03 21:07:05
7364,1,638,7.1,2005-04-22 05:24:52
7365,3,188,13.93,2005-03-08 19:26:07
7366,3,905,10.32,2008-10-21 19:30:27
7367,2,789,17.03,2006-10-09 18:48:41
7368,1,677,10.93,2009-04-15 10:36:53
7369,1,512,10.25,2007-03-08 21:12:32
7370,2,545,7.27,2007-11-04 13:17:54
7371,1,422,10.19,2005-11-21 18:15:44
7372,1,771,10.16,2005-02-02 03:51:25
7373,1,155,13.9,2007-02-01 14:17:24
7374,1,384,10.17,2007-11-01 06:50:36
7375,2,734,19.59,2007-07-14 03:39:55
7376,1,681,7.1,2005-08-10 05:17:08
7377,3,215,13.33,2007-09-08 21:06:46
7378,2,367,19.97,2009-06-19 00:23:17
7379,1,21,11.56,2008-04-24 07:29:48
7380,3,66,6.59,2006-10-24 03:50:16
7381,3,288,8.97,2008-09-10 18:30:26
7382,3,992,17.57,2009-10-17 02:46:45
7383,1,625,7.41,2007-10-27 13:15:49
7384,2,934,19.73,2009-02-25 06:56:06
7385,2,228,6.97,2007-03-12 23:01:11
7386,2,617,19.23,2008-06-10 19:06:42
7387,3,284,11.97,2009-09-10 23:30:11
7388,3,949,7.68,2006-08-28 13:51:41
7389,1,580,8.59,2008-05-31 20:51:56
7390,1,522,18.61,2008-03-21 16:13:04
7391,3,941,12.74,2008-06-14 20:50:37
7392,1,34,17.89,2009-11-09 13:38:16
7393,3,172,19.34,2005-12-07 08:06:46
7394,3,695,10.93,2005-11-01 15:02:37
7395,3,707,9.32,2007-12-15 21:57:50
7396,1,881,10.81,2007-10-28 16:19:28
7397,2,490,13.72,2007-05-03 05:44:52
7398,1,535,17.28,2005-08-16 01:24:36
7399,2,793,18.29,2005-03-02 13:04:17
7400,2,246,8.37,2008-09-26 15:18:54
7401,3,961,6.67,2008-02-07 17:20:51
7402,1,694,14.31,2007-10-30 19:55:43
7403,1,626,10.92,2009-04-30 15:39:10
7404,2,819,15.02,2009-02-08 09:14:25
7405,1,777,13.33,2008-03-06 02:09:15
7406,2,12,14.69,2005-03-17 02:18:28
7407,3,697,5.77,2006-08-13 08:42:35
7408,2,236,8.42,2005-06-06 21:32:00
7409,3,711,9.49,2009-07-07 09:38:37
7410,2,595,12.45,2007-03-26 02:13:59
7411,3,716,5.29,2007-11-27 04:00:51
7412,1,396,5.13,2005-02-21 06:05:01
7413,2,289,6.16,2005-06-14 18:47:03
7414,2,231,14.24,2005-04-01 09:08:27
7415,1,86,17.41,2005-10-06 13:01:49
7416,2,278,15.63,2006-03-19 03:38:09
7417,3,23,9.04,2007-01-29 19:51:37
7418,1,761,13.32,2007-06-11 08:18:44
7419,1,642,6.13,2006-11-15 10:56:32
7420,2,300,17.13,2007-01-25 21:52:34
7421,2,609,11.59,2006-02-03 04:44:28
7422,1,606,11.59,2007-04-19 12:23:43
7423,1,131,11.89,2008-04-03 02:53:54
7424,3,20,19.0,2009-07-18 19:53:55
7425,1,858,15.62,2009-01-18 22:08:09
7426,1,877,14.7,2009-05-11 11:29:36
7427,1,62,17.45,2007-08-24 12:38:54
7428,3,196,7.53,2006-06-03 04:02:10
7429,2,598,10.4,2005-12-03 11:09:53
7430,2,726,11.16,2008-11-14 05:10:53
7431,2,583,16.4,2005-04-08 17:09:49
7432,3,370,14.24,2006-02-02 21:54:53
7433,3,443,7.21,2005-12-10 23:42:05
7434,1,529,15.38,2006-01-03 09:05:33
7435,3,495,10.3,2007-05-08 06:04:35
7436,3,369,19.25,2005-05-17 06:55:43
7437,3,242,5.99,2008-01-09 18:14:58
7438,1,48,10.09,2006-08-22 07:49:18
7439,1,133,8.27,2005-07-24 00:54:59
7440,3,978,8.19,2006-03-17 15:25:53
7441,3,677,7.05,2007-10-08 06:02:59
7442,2,648,11.15,2009-05-10 20:47:02
7443,3,168,11.07,2005-09-09 08:23:44
7444,3,557,13.78,2009-09-29 15:35:19
7445,2,166,14.33,2008-05-25 04:22:13
7446,3,964,15.77,2008-05-20 05:03:59
7447,3,335,7.64,2008-02-25 02:44:52
7448,3,132,17.0,2006-04-02 19:25:11
7449,2,623,10.19,2007-10-18 07:43:50
7450,3,961,19.65,2005-03-08 06:40:41
7451,1,686,8.02,2006-11-17 04:39:09
7452,1,343,5.88,2005-11-20 06:29:02
7453,1,894,10.84,2008-11-10 13:01:06
7454,2,747,16.64,2008-10-12 00:28:26
7455,1,8,16.01,2006-01-04 12:23:19
7456,3,258,16.22,2005-11-24 09:26:30
7457,1,131,16.31,2007-02-18 20:54:35
7458,3,194,12.07,2008-03-15 16:01:41
7459,1,234,14.8,2008-05-25 00:56:33
7460,2,647,14.33,2009-04-03 21:30:16
7461,1,928,17.26,2007-02-11 11:13:48
7462,3,465,17.77,2007-01-01 09:18:44
7463,3,386,9.22,2009-10-25 14:19:14
7464,3,439,12.97,2007-09-18 07:20:52
7465,1,839,19.9,2006-07-03 09:28:34
7466,1,619,5.53,2007-01-10 09:12:32
7467,3,464,8.14,2006-04-01 15:19:10
7468,1,90,10.58,2006-07-19 11:36:22
7469,2,900,10.85,2006-08-05 09:30:58
7470,2,49,19.35,2007-11-18 09:43:17
7471,2,612,10.25,2005-11-22 21:28:34
7472,1,250,9.15,2007-09-30 01:27:56
7473,1,799,11.99,2007-09-01 02:52:42
7474,3,462,9.6,2005-02-10 07:08:25
7475,3,458,5.01,2005-01-27 19:34:32
7476,3,485,19.2,2008-12-18 05:32:53
7477,2,784,10.81,2008-02-15 05:41:42
7478,3,722,11.74,2006-10-13 05:48:08
7479,2,660,14.28,2005-03-28 02:32:25
7480,1,798,10.04,2006-04-27 17:08:50
7481,3,829,8.09,2008-06-02 20:34:49
7482,3,693,5.13,2005-08-31 09:58:14
7483,2,142,13.93,2006-02-15 05:07:23
7484,2,274,18.57,2005-09-21 04:13:02
7485,1,753,8.98,2005-04-30 19:52:36
7486,3,436,6.54,2009-06-01 18:36:11
7487,1,977,15.82,2009-03-10 14:53:14
7488,1,229,10.01,2008-05-12 01:11:06
7489,2,808,10.41,2007-02-03 01:50:32
7490,2,219,17.47,2008-01-20 03:44:39
7491,3,814,17.39,2006-10-02 23:09:02
7492,3,327,9.29,2005-10-09 05:28:09
7493,1,953,8.95,2005-07-11 07:22:51
7494,2,428,8.34,2008-12-16 04:37:14
7495,3,943,16.83,2009-10-27 13:31:34
7496,1,408,5.18,2008-12-04 10:57:04
7497,3,663,13.96,2007-06-08 16:02:50
7498,2,852,9.92,2009-10-09 09:03:31
7499,2,547,10.44,2005-12-05 00:23:09
7500,3,623,11.19,2007-11-15 14:10:20
7501,3,422,8.69,2008-07-27 12:27:44
7502,3,359,15.63,2007-07-01 16:52:12
7503,1,786,12.65,2009-10-16 12:12:55
7504,3,745,6.84,2007-11-27 02:37:51
7505,3,161,13.87,2005-01-06 00:04:29
7506,3,605,8.29,2007-06-15 16:15:25
7507,1,398,12.73,2006-04-30 13:15:32
7508,2,248,11.87,2005-06-10 00:07:16
7509,2,623,19.61,2005-07-07 11:17:17
7510,1,117,10.42,2006-12-27 16:30:34
7511,1,958,12.04,2007-04-28 07:48:11
7512,1,11,19.26,2009-04-02 05:15:38
7513,1,11,12.54,2006-12-16 16:55:47
7514,3,219,13.66,2007-02-16 19:02:33
7515,1,556,7.33,2005-10-20 08:55:58
7516,1,222,7.72,2007-10-22 22:41:05
7517,1,769,7.36,2007-03-06 17:03:59
7518,1,724,11.24,2008-08-12 16:41:00
7519,3,356,16.06,2006-06-02 01:56:58
7520,1,310,17.02,2006-03-06 14:59:03
7521,1,18,12.03,2005-10-07 11:59:13
7522,3,613,8.04,2005-12-07 06:15:05
7523,3,976,14.53,2009-03-24 17:41:47
7524,2,194,12.08,2008-10-17 14:50:54
7525,3,312,5.29,2007-02-23 04:12:59
7526,2,57,18.88,2008-10-07 15:18:51
7527,3,165,12.39,2005-06-14 05:50:40
7528,3,475,9.72,2008-05-27 17:56:52
7529,1,192,5.38,2007-02-18 06:11:41
7530,1,862,18.88,2005-07-31 15:52:09
7531,2,630,19.26,2009-11-14 14:33:15
7532,3,704,14.35,2005-11-23 21:31:26
7533,3,21,10.4,2005-02-11 17:48:41
7534,1,530,17.43,2007-11-26 14:39:12
7535,2,367,14.58,2006-04-13 19:52:52
7536,2,653,16.25,2009-11-12 16:57:06
7537,1,399,8.35,2007-04-17 13:14:37
7538,1,323,8.45,2007-02-07 21:29:40
7539,1,117,18.16,2005-10-31 17:29:45
7540,2,881,14.23,2007-01-12 19:40:50
7541,1,710,15.82,2006-10-19 06:55:54
7542,3,527,12.74,2006-07-15 03:28:32
7543,1,592,16.39,2005-01-02 09:54:47
7544,1,966,14.98,2006-04-19 06:08:04
7545,2,860,7.75,2009-04-26 04:34:28
7546,2,522,16.81,2009-08-07 15:40:06
7547,2,619,15.79,2008-02-18 16:44:17
7548,3,248,17.75,2008-03-22 20:29:28
7549,3,218,13.36,2009-09-21 09:24:41
7550,3,52,9.59,2006-08-25 15:57:03
7551,3,353,16.44,2006-05-13 09:55:01
7552,3,852,15.95,2009-01-26 07:39:07
7553,3,385,12.37,2008-06-25 02:29:13
7554,2,887,5.58,2005-06-28 06:37:48
7555,2,352,7.38,2006-04-13 15:55:36
7556,1,993,14.13,2006-09-18 18:45:03
7557,1,745,8.96,2006-05-28 10:11:32
7558,3,624,8.68,2008-07-16 17:49:30
7559,2,290,13.94,2009-09-28 04:01:28
7560,2,673,16.38,2008-02-26 15:34:58
7561,2,706,14.49,2006-12-12 18:18:41
7562,2,875,19.18,2008-10-31 04:13:24
7563,1,669,17.61,2008-09-13 08:17:14
7564,2,515,11.9,2005-07-20 19:02:19
7565,2,180,5.38,2008-05-23 00:23:40
7566,2,965,17.25,2006-08-01 21:19:04
7567,3,136,8.61,2006-02-27 20:55:09
7568,3,348,11.88,2005-03-13 22:25:30
7569,1,202,14.07,2005-10-16 10:59:55
7570,1,262,7.53,2009-03-09 08:09:39
7571,1,772,10.45,2009-05-27 23:59:30
7572,3,760,11.41,2008-09-16 12:57:28
7573,2,858,16.81,2007-05-13 14:31:20
7574,2,337,16.23,2008-09-19 17:31:36
7575,2,143,9.99,2008-10-23 22:12:59
7576,3,931,5.81,2009-08-01 05:22:08
7577,2,344,6.55,2008-04-20 09:50:38
7578,1,305,8.19,2007-11-08 01:29:53
7579,2,513,18.14,2006-08-01 07:10:40
7580,1,351,16.56,2006-08-02 19:09:11
7581,1,855,15.12,2005-08-22 03:41:10
7582,1,129,16.89,2006-01-17 11:46:20
7583,2,448,12.44,2006-07-16 00:35:12
7584,3,471,7.67,2009-05-11 18:10:27
7585,2,510,13.6,2008-03-16 02:08:31
7586,1,152,17.99,2007-03-01 10:15:14
7587,2,795,5.16,2009-09-29 18:40:14
7588,3,338,8.43,2007-12-26 13:10:50
7589,3,974,5.67,2005-05-01 20:16:48
7590,3,45,16.85,2008-09-09 16:20:13
7591,2,292,17.4,2005-08-30 03:32:39
7592,3,45,11.1,2009-01-19 16:23:24
7593,1,126,8.61,2007-05-20 11:51:20
7594,3,528,18.19,2005-05-05 04:09:08
7595,1,442,6.23,2006-12-09 17:26:09
7596,3,557,19.33,2006-11-01 23:13:30
7597,1,634,17.37,2006-10-03 23:55:00
7598,3,495,6.18,2005-06-26 03:16:05
7599,1,465,18.45,2009-01-02 19:37:49
7600,2,488,19.9,2009-09-01 07:10:04
7601,1,195,15.47,2006-10-10 16:21:21
7602,2,998,8.43,2007-03-28 05:37:57
7603,2,339,19.66,2009-09-15 22:39:13
7604,1,967,12.32,2008-03-21 13:00:53
7605,1,995,7.44,2007-07-14 08:28:52
7606,2,835,14.99,2007-06-16 15:44:40
7607,2,631,7.05,2005-09-27 18:40:17
7608,3,497,7.65,2009-05-04 17:25:55
7609,1,860,18.41,2007-11-01 08:18:07
7610,1,128,18.09,2009-06-07 03:27:29
7611,2,813,19.27,2007-12-29 07:20:40
7612,2,283,9.47,2006-10-07 06:11:53
7613,1,110,14.26,2009-02-14 09:00:01
7614,2,684,18.68,2007-12-18 05:58:03
7615,3,320,18.67,2009-02-10 15:33:04
7616,2,204,11.8,2009-10-30 02:21:52
7617,2,409,16.39,2009-09-29 02:58:57
7618,1,264,15.85,2009-12-20 19:44:53
7619,1,138,11.02,2009-07-21 14:43:15
7620,3,243,16.85,2009-07-25 12:50:58
7621,2,372,7.64,2005-10-18 01:46:32
7622,2,960,11.71,2009-09-27 18:53:34
7623,1,725,6.37,2005-09-12 03:54:44
7624,3,172,14.56,2005-11-30 09:46:58
7625,3,308,19.55,2007-06-08 10:04:28
7626,2,47,8.15,2005-02-10 18:41:32
7627,1,637,17.04,2008-01-30 00:47:08
7628,1,246,6.73,2008-06-30 00:40:11
7629,3,466,18.87,2008-09-02 02:20:47
7630,1,925,9.32,2007-08-13 00:31:25
7631,1,507,5.57,2009-09-26 22:23:14
7632,2,498,11.76,2007-04-25 17:00:32
7633,1,896,11.1,2006-09-15 22:13:41
7634,2,585,14.3,2005-02-26 05:16:15
7635,2,225,17.12,2008-05-09 23:34:27
7636,3,942,10.95,2007-09-01 20:33:09
7637,2,524,9.97,2006-07-14 07:36:05
7638,1,776,19.02,2006-04-30 12:14:22
7639,2,488,19.9,2009-02-22 21:12:26
7640,1,184,11.08,2009-04-06 16:33:15
7641,2,532,19.79,2009-03-28 10:17:07
7642,3,431,15.78,2009-02-26 02:59:49
7643,1,421,9.28,2005-12-05 07:45:16
7644,3,467,18.39,2008-11-10 20:07:20
7645,2,141,16.34,2009-11-23 18:41:52
7646,2,253,10.92,2009-04-13 17:41:11
7647,1,120,19.92,2005-09-19 02:58:46
7648,2,590,19.41,2009-03-19 03:57:59
7649,2,442,16.44,2007-01-19 20:51:42
7650,3,854,19.54,2009-03-21 21:27:57
7651,1,127,10.63,2007-09-07 00:20:30
7652,3,73,16.51,2006-12-20 06:33:10
7653,3,513,10.74,2007-10-12 22:34:09
7654,3,781,14.89,2008-12-27 16:57:41
7655,3,662,17.03,2008-08-23 14:07:07
7656,2,891,19.67,2008-01-25 17:43:56
7657,1,637,10.64,2008-10-11 22:59:13
7658,2,94,6.61,2008-03-19 00:15:13
7659,2,32,13.15,2008-02-23 09:32:08
7660,2,799,11.06,2009-10-05 22:10:58
7661,2,287,13.62,2007-06-15 19:16:40
7662,2,241,7.5,2008-02-29 04:22:21
7663,1,488,10.94,2006-09-21 13:22:50
7664,3,665,18.88,2007-05-08 21:36:27
7665,1,316,16.01,2006-05-10 18:35:37
7666,2,511,17.07,2009-10-14 11:14:02
7667,1,21,7.98,2008-10-05 05:11:05
7668,1,563,5.56,2006-05-22 21:51:06
7669,2,495,17.93,2007-04-09 03:51:45
7670,2,204,12.38,2005-09-06 02:14:08
7671,1,532,9.41,2008-11-19 10:01:36
7672,1,887,13.89,2005-03-15 11:01:53
7673,2,662,9.36,2008-10-17 03:08:09
7674,1,455,9.04,2007-07-21 01:23:26
7675,3,290,11.53,2006-04-01 22:24:32
7676,2,291,9.13,2009-03-11 14:25:43
7677,1,611,5.01,2008-07-31 07:52:03
7678,3,442,7.2,2007-03-22 20:05:52
7679,1,320,14.37,2006-01-25 19:17:44
7680,1,700,7.11,2008-03-25 15:12:20
7681,2,274,9.31,2006-09-18 03:00:41
7682,3,553,14.16,2005-11-23 03:23:05
7683,1,634,8.24,2007-02-10 04:35:02
7684,3,197,9.65,2005-08-24 13:25:00
7685,1,415,11.95,2006-01-10 21:07:46
7686,2,326,5.83,2007-04-25 21:58:35
7687,2,557,15.62,2008-07-28 09:02:25
7688,2,579,5.71,2007-06-22 23:57:28
7689,3,431,7.76,2006-02-25 12:29:59
7690,1,466,17.5,2009-11-28 02:57:13
7691,2,371,15.53,2007-03-28 17:21:42
7692,3,488,7.97,2007-06-19 23:38:38
7693,3,774,17.61,2005-11-08 09:51:21
7694,1,909,19.25,2006-02-27 23:26:29
7695,2,154,13.33,2005-04-15 11:45:33
7696,1,993,6.11,2009-09-29 11:50:24
7697,3,138,14.43,2009-10-02 17:15:12
7698,2,892,13.05,2006-11-09 18:44:58
7699,1,830,14.56,2008-11-20 02:27:25
7700,2,802,6.59,2006-09-16 00:34:00
7701,1,498,7.45,2008-11-22 06:49:31
7702,2,5,16.78,2007-08-30 09:56:20
7703,1,2,14.11,2007-09-26 20:01:10
7704,3,103,16.43,2007-07-28 17:27:46
7705,3,744,8.26,2008-08-26 16:19:00
7706,3,501,7.69,2008-12-10 22:51:59
7707,3,938,13.18,2006-01-14 11:15:51
7708,1,474,7.17,2005-10-12 01:16:50
7709,3,623,17.67,2009-09-14 06:58:04
7710,1,334,13.02,2005-12-02 01:32:47
7711,3,109,8.16,2008-05-19 12:03:34
7712,3,498,14.74,2006-03-01 02:45:18
7713,3,331,8.84,2005-07-31 17:49:59
7714,1,287,7.39,2006-12-19 23:32:33
7715,3,122,8.96,2006-03-09 10:16:46
7716,1,768,16.39,2006-11-09 06:59:16
7717,2,630,16.79,2006-11-09 12:13:57
7718,1,895,7.44,2006-06-02 18:07:20
7719,1,124,5.76,2005-09-10 20:06:27
7720,1,790,9.49,2008-12-20 02:07:16
7721,1,22,17.76,2007-01-06 02:31:06
7722,2,694,5.32,2007-12-27 16:00:12
7723,2,215,18.95,2005-10-05 08:50:06
7724,3,567,9.12,2009-05-26 13:20:00
7725,3,217,10.03,2006-11-14 23:34:49
7726,1,264,11.83,2005-02-06 17:54:59
7727,3,805,12.89,2007-06-20 13:59:32
7728,1,545,10.1,2006-08-06 02:24:40
7729,2,302,9.57,2006-06-24 16:32:14
7730,2,544,11.44,2006-09-06 22:04:56
7731,2,166,12.55,2009-04-27 15:35:39
7732,2,783,18.9,2006-07-18 18:11:54
7733,2,98,8.02,2009-12-18 21:54:04
7734,2,290,12.84,2005-06-07 07:51:12
7735,1,308,11.66,2005-06-09 07:58:50
7736,2,530,5.07,2008-01-04 05:26:36
7737,1,451,14.17,2008-02-19 10:37:39
7738,2,33,14.38,2006-02-17 15:39:46
7739,1,18,19.07,2006-01-11 09:20:58
7740,3,702,5.29,2006-05-27 15:58:53
7741,3,745,6.37,2008-03-16 10:52:27
7742,1,404,16.53,2009-04-23 18:03:39
7743,2,340,17.49,2009-03-10 05:10:32
7744,1,803,15.03,2009-06-04 16:28:33
7745,2,107,9.63,2008-01-23 01:07:05
7746,1,980,15.36,2005-03-23 08:14:21
7747,3,447,11.19,2006-03-03 13:16:27
7748,2,568,12.5,2007-08-15 02:34:57
7749,3,236,13.24,2008-03-18 00:37:58
7750,1,841,17.42,2007-07-17 09:07:43
7751,1,207,19.47,2008-05-30 07:05:29
7752,2,494,16.66,2006-04-26 18:24:35
7753,1,417,7.91,2006-10-19 02:40:25
7754,3,374,13.12,2006-09-14 16:32:05
7755,3,676,7.24,2006-01-17 22:07:50
7756,3,3,9.22,2005-02-06 21:40:53
7757,2,400,16.59,2006-07-26 10:46:06
7758,1,63,19.12,2005-03-11 05:36:12
7759,3,330,18.41,2008-10-07 20:40:35
7760,3,746,11.88,2006-07-30 10:47:57
7761,1,645,7.09,2007-04-03 21:06:57
7762,2,76,15.36,2005-12-11 11:01:38
7763,3,745,19.68,2008-02-28 20:52:33
7764,3,675,17.14,2008-10-22 13:53:29
7765,2,958,19.76,2009-11-25 03:24:12
7766,1,835,19.96,2005-05-15 23:24:13
7767,1,679,12.49,2007-11-06 19:54:22
7768,1,50,5.46,2005-08-22 05:33:23
7769,2,731,18.19,2008-01-28 11:30:49
7770,3,941,16.83,2006-08-03 06:58:55
7771,3,24,5.61,2009-07-01 03:00:18
7772,1,476,11.2,2007-01-01 16:59:58
7773,2,866,11.17,2005-04-20 06:19:14
7774,3,438,19.41,2005-07-10 12:42:16
7775,3,459,18.55,2009-07-15 00:47:43
7776,2,690,16.84,2005-07-25 20:26:39
7777,2,798,8.76,2008-09-03 15:49:25
7778,1,919,14.3,2005-10-19 18:19:34
7779,2,769,8.06,2009-05-08 04:07:32
7780,1,881,8.11,2009-02-07 18:48:50
7781,1,555,19.57,2007-05-29 11:00:03
7782,2,671,10.18,2009-10-04 01:09:26
7783,3,368,10.67,2007-08-20 17:47:53
7784,1,972,18.28,2007-06-17 21:54:12
7785,1,517,7.14,2009-04-15 07:05:26
7786,2,27,9.11,2009-09-18 03:33:10
7787,3,162,15.82,2007-07-09 17:45:50
7788,1,782,6.08,2007-03-13 07:46:33
7789,3,245,8.41,2006-05-20 17:32:21
7790,3,375,16.41,2007-04-05 06:56:26
7791,2,504,9.64,2006-04-03 11:58:33
7792,1,215,13.06,2005-05-22 11:40:35
7793,1,380,9.69,2008-04-15 18:40:57
7794,2,259,7.33,2009-06-19 12:53:00
7795,2,860,16.17,2009-07-11 06:16:03
7796,3,973,12.72,2006-11-05 00:43:22
7797,1,506,11.39,2008-09-08 00:30:18
7798,3,883,14.78,2006-12-27 19:17:35
7799,2,171,8.15,2009-10-29 12:25:02
7800,3,164,16.58,2007-02-19 21:45:03
7801,1,25,5.59,2006-07-08 05:40:37
7802,3,784,19.24,2008-08-29 03:30:01
7803,1,794,14.52,2005-09-19 15:26:20
7804,3,90,19.54,2005-01-09 07:53:58
7805,1,898,14.66,2009-02-15 21:26:57
7806,1,785,8.2,2006-08-01 10:43:07
7807,1,100,15.67,2005-12-16 14:33:48
7808,2,6,12.71,2008-01-01 14:41:10
7809,3,251,13.18,2006-10-21 18:36:23
7810,2,107,12.82,2008-08-08 00:35:47
7811,1,554,11.79,2005-05-20 10:14:15
7812,2,688,6.2,2006-11-29 07:06:06
7813,1,988,14.23,2007-03-29 08:52:48
7814,2,851,5.3,2007-05-30 06:41:45
7815,2,667,6.67,2005-10-20 23:59:54
7816,1,705,9.65,2009-05-12 14:22:44
7817,2,644,12.1,2006-10-08 02:07:04
7818,1,435,9.85,2007-11-28 21:09:26
7819,3,632,6.57,2009-04-06 20:03:35
7820,2,880,19.46,2007-09-16 02:32:47
